"pais","idnum","uniq_id","upm","prov","municipio","cluster","ur","tamano","idiomaq","fecha","wt","estratopri","estratosec","q2y","q2","q1","ls3","a4","soct2","idio2","np1","cp6","cp7","cp8","cp13","cp20","it1","l1","cosgov2","prot3","jc10","jc13","jc15a","vic1ext","vic1exta","vic71","vic72","vic74","vic43","aoj11","aoj12","b1","b2","b3","b4","b6","b43","b13","b18","b21","b21a","b32","b31a","b37","b47a","n11","pr3d","pr3e","rumbo1","mal1","mal2","oport1","oport2","ar1","ar2","ar3","ar4","ar5","ar6","m1","m2","sd2new2","sd3new2","sd6new2","infrax","infra3","trato1","trato2","trato3a","trato3b","trato3c","trato3d","trato3e","trato3f","mito2","mito3","mito4","cosal2a","cosal2f","cospp1a","cospp1b","cospp1c","ros1","ros4","ing4","eff1","eff2","aoj22new","media3","media4","exp_a","dst1b","drk1","env1c","env2b","pn4","w14a","e5","d1","d2","d3","d4","d5","d6","lib1","lib2b","lib2c","lib4","exc2","exc6","exc11","exc13","exc14","exc15","exc16","exc18","exc7new","vb1","vb2","vb4new","vb3n","cosvp1","cosvp2","vb10","vb11","cosvf1","pol1","vb20","cosmun5","cosmun12","for5","exp_b","mil10a","mil10e","mil10oas","mil10un","wf1","cct1b","ed","ed2","q5a","q5b","q3c","ocup4a","ocup1a","q10g","q10new","q10a","q14","q10d","q10e","q11n","q12c","q12bn","q12","q12m","q12f","etid","www1","gi0","pr1","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","r18","r1","r16","colorr","conocim","iarea1","iarea2","iarea3","iarea4","iarea6","iarea7","sexi","colori","srvyrid","formatq","sex"
6,317,16060317,109,601,600109,57,1,3,1,9/12/2016,1,602,2,1963,53,2,1,3,3,3,2,2,4,2,4,4,3,4,7,2,2,2,2,1,1,0,0,1,0,1,1,4,7,5,6,7,7,5,4,4,6,5,4,6,5,5,6,6,2,1,3,2,2,6,9,7,6,7,8,2,3,3,3,2,2,2,5,9,9,9,9,9,9,9,6,6,5,7,8,1,2,4,4,5,5,4,6,6,6,5,2,7,3,4,1,3,1,6,6,6,7,6,7,6,3,1,1,1,0,0,0,,,0,,0,3,1,1,,,2,2,2,,,3,3,4,3,1,2,1,2,1,,2,2,6,1,3,1,1,5,,,3,2,2,3,2,1,2,0,1,0,1,5,5,1,2,1,0,1,0,0,0,0,1,1,0,0,1,0,6,3,2,2,2,1,1,1,2,5,23,4,2
6,743,16060743,701,607,600701,218,1,3,1,8/24/2016,1,604,2,1970,46,1,2,13,3,3,2,1,2,4,4,,3,8,1,2,1,1,2,1,2,1,0,1,0,1,4,1,3,2,2,2,7,1,2,1,1,1,1,5,5,4,3,5,2,1,3,2,2,1,10,5,10,6,10,5,5,2,2,2,2,1,5,10,10,5,4,5,10,7,1,2,2,10,1,4,1,1,1,7,7,1,1,7,5,7,2,7,4,1,3,1,1,10,10,10,1,10,1,1,3,1,3,1,0,0,0,0,0,0,0,1,5,1,1,,603,1,1,2,,,4,1,2,2,2,1,4,4,3,3,2,2,12,4,5,1,77,1,1,12,12,2,2,4,3,2,4,1,2,1,1,2,4,1,2,1,0,1,0,1,0,0,1,1,0,0,1,1,6,3,1,1,2,1,1,1,2,4,7,4,1
6,154,16060154,701,607,600701,217,1,3,1,8/25/2016,1,604,2,1960,56,2,1,27,3,2,2,1,4,2,4,3,1,3,1,2,2,2,2,2,,1,0,1,0,3,4,5,7,6,7,7,7,6,6,2,3,7,5,4,7,3,3,2,2,1,2,2,2,8,5,7,3,1,1,5,5,1,2,1,4,2,3,10,10,10,10,10,10,10,10,10,8,1,1,1,2,4,1,7,7,1,5,4,3,6,1,4,2,5,1,2,1,7,10,8,8,8,10,1,2,2,2,2,0,0,,0,,0,,0,3,1,1,,603,2,2,2,,,4,3,,1,4,2,2,2,1,1,2,2,18,1,1,1,5,1,1,15,15,2,2,,2,1,2,0,2,2,0,2,1,1,2,1,0,1,0,1,1,0,1,1,1,1,1,1,8,3,2,1,2,1,1,1,2,4,7,4,2
6,348,16060348,701,607,600701,219,1,3,1,8/24/2016,1,604,2,1944,72,2,1,5,2,2,2,2,,4,4,4,1,,6,2,2,2,2,2,,0,0,0,0,2,1,,7,5,7,7,7,,,4,5,7,,7,7,5,,,1,2,2,2,1,1,1,1,1,1,1,3,,2,,2,,1,5,10,10,2,10,10,10,10,10,10,10,10,,1,2,4,1,,,7,,4,6,,1,7,4,7,1,1,,10,10,7,,,10,,3,3,3,3,0,0,,,,0,,0,,1,1,,602,1,1,2,,,4,,0,2,13,2,,,1,1,2,,12,1,1,1,77,6,,13,13,2,2,2,2,1,1,0,1,1,0,5,5,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,8,4,3,3,3,2,3,3,1,4,11,4,2
6,327,16060327,601,606,600601,202,1,3,1,9/8/2016,1,604,1,1971,45,2,1,1,3,3,2,4,4,4,4,4,1,,1,2,,2,2,2,,0,0,0,0,2,4,1,1,1,1,4,7,1,1,1,4,1,1,1,1,1,4,1,2,2,3,2,2,10,10,1,1,10,10,3,3,3,3,3,4,3,4,10,1,1,9,6,6,6,1,6,5,1,1,2,2,4,2,5,4,1,3,7,1,3,2,7,2,1,1,,2,7,10,6,5,1,1,1,3,1,1,1,0,0,,,,0,,0,2,1,1,,602,1,1,2,,,4,2,2,5,1,1,2,,2,2,2,2,6,1,3,1,1,5,,,1,2,2,2,2,1,3,0,2,2,0,1,5,4,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,4,1,4,1,1,1,1,1,3,3,4,2
6,951,16060951,201,602,600201,97,1,2,1,9/20/2016,1,602,1,1967,49,2,,1,3,3,2,4,2,4,4,4,4,1,1,2,1,1,2,1,2,1,1,1,1,4,4,4,3,3,1,2,7,2,1,1,1,1,1,3,1,1,5,7,2,1,3,2,1,1,1,1,10,10,10,5,5,4,1,3,5,5,1,,,,,,,,3,3,1,1,1,4,1,1,2,7,3,7,6,7,7,6,1,7,4,4,1,3,1,6,4,3,4,3,1,1,1,1,1,1,0,0,,0,0,,0,0,5,1,2,8,,,,2,,,4,1,0,3,4,1,,3,3,3,2,2,9,0,4,3,5,1,2,8,8,2,2,4,1,2,4,2,2,1,1,7,1,4,1,1,0,1,0,1,1,0,1,1,0,1,1,0,6,4,2,2,1,1,1,1,1,4,13,4,2
6,1504,16061504,401,604,600401,166,1,2,1,9/10/2016,1,602,1,1997,19,2,2,1,3,2,2,4,4,4,4,4,2,5,6,2,2,2,2,2,,1,0,0,1,4,4,4,7,6,6,7,7,6,4,2,3,4,4,4,5,5,5,2,2,1,3,2,2,3,6,7,8,4,2,4,3,2,2,3,3,3,3,3,10,2,10,2,5,8,9,8,10,1,5,3,2,4,1,5,6,7,6,6,6,6,2,5,4,6,1,3,1,6,8,6,1,4,4,5,3,2,1,2,0,0,,0,,0,,0,2,1,2,77,,,,2,,,3,1,6,2,,2,4,,,3,1,1,9,2,2,1,5,1,4,5,8,2,2,2,3,1,6,1,0,,,5,1,2,2,1,0,1,0,1,0,1,1,1,0,1,1,0,4,3,3,2,4,2,2,1,2,4,22,4,2
6,229,16060229,401,604,600401,163,1,2,1,9/17/2016,1,602,1,1992,24,1,1,3,2,1,2,1,4,1,4,,2,8,2,2,2,1,,2,,1,0,1,0,1,1,3,7,5,7,7,7,1,7,1,3,7,4,2,2,4,7,,2,1,2,2,3,1,1,3,7,1,1,3,4,1,1,2,1,2,1,,,,,,,,6,9,10,3,1,1,2,4,1,4,7,1,3,7,3,7,2,1,1,4,1,2,1,10,10,4,10,10,10,1,3,3,3,1,0,0,,,,,,1,3,1,1,,603,2,,2,,,4,1,0,1,1,1,,,1,2,2,2,17,8,1,1,4,4,,,,2,1,1,2,1,6,0,0,,,2,1,1,2,1,1,1,1,1,1,0,1,1,1,1,1,0,2,2,1,1,1,1,2,1,1,5,14,4,1
6,1335,16061335,611,606,600611,209,1,4,1,9/8/2016,1,604,3,1995,21,2,1,4,3,2,2,2,2,4,4,4,3,5,3,2,2,1,2,2,,0,0,1,0,2,4,3,7,5,5,7,7,5,5,1,5,5,5,5,5,4,1,1,2,1,2,1,1,1,3,1,3,,4,3,3,3,2,3,5,2,5,10,10,7,10,10,8,10,9,6,7,1,8,2,2,2,1,7,5,5,1,7,5,5,2,6,4,4,1,4,1,8,1,10,1,1,10,10,1,1,1,1,0,0,,0,0,0,0,0,2,1,1,,,,,2,,,3,3,,3,2,2,,,2,,2,2,11,2,4,1,1,1,4,1,6,2,2,2,2,3,3,1,1,1,0,,1,2,2,1,0,1,0,1,1,1,1,1,0,1,1,1,3,3,1,3,1,1,1,1,1,1,4,4,2
6,1161,16061161,104,601,600104,33,1,3,1,9/16/2016,1,602,2,1985,31,2,1,18,2,2,2,4,2,3,4,4,1,5,7,2,2,1,2,2,,0,0,0,0,2,3,5,7,5,5,7,7,5,7,3,5,7,5,5,6,7,7,2,,2,2,1,1,8,6,5,8,5,,3,3,3,3,2,1,1,1,,,,,,,,8,8,9,5,1,1,2,4,4,4,7,6,2,1,4,5,1,5,1,1,1,3,1,6,1,10,5,8,8,8,2,2,1,2,0,0,,0,,0,0,0,,1,1,,,2,2,2,,,2,3,,1,,2,,,2,2,2,2,11,2,2,2,1,1,1,9,11,2,2,2,2,1,3,1,1,0,1,7,1,1,2,1,1,1,0,1,1,0,1,1,0,1,1,1,5,3,1,2,2,1,1,1,1,1,4,4,2
6,1110,16061110,106,601,600106,48,1,3,1,9/13/2016,1,601,2,1984,32,1,2,1,3,3,2,4,4,4,3,,2,3,5,2,1,1,2,2,,0,0,0,0,2,4,3,3,2,2,7,7,1,5,1,1,5,3,7,4,7,5,7,2,1,3,2,1,5,5,7,2,1,2,4,5,3,2,2,3,2,2,7,7,7,10,9,10,10,5,5,7,1,1,3,1,4,3,5,5,4,5,7,7,6,2,7,4,5,1,4,2,3,3,4,3,3,1,1,1,1,1,1,1,0,,1,0,,0,1,4,1,1,,604,2,2,1,602,1,3,1,2,5,4,2,2,3,1,1,2,2,6,4,5,3,5,1,2,6,,2,2,3,3,2,3,1,1,1,0,1,1,2,2,1,0,1,0,1,1,0,1,1,0,0,1,0,1,3,2,2,4,2,1,1,2,2,10,4,1
6,2,16060002,10102,601,600101,14,1,1,1,8/31/2016,1,601,1,1944,72,2,3,1,3,3,1,1,4,3,4,4,3,6,5,2,1,1,1,2,,0,0,1,,3,1,2,5,5,5,6,7,4,3,1,1,1,,6,4,5,3,1,2,1,2,2,2,8,9,6,,4,4,3,4,3,2,3,4,2,4,9,8,8,9,5,5,8,6,6,8,9,2,4,1,2,3,3,,4,4,6,6,6,1,7,4,7,1,3,2,6,4,7,4,6,5,,3,1,1,1,0,0,0,,,0,,0,5,1,1,,603,,2,2,,,4,3,,4,1,1,,2,2,,2,2,,1,2,1,1,5,,,12,2,2,3,3,4,4,0,4,1,3,7,5,1,2,1,0,1,,1,1,0,1,1,1,1,1,1,3,2,2,2,2,2,2,2,2,4,24,4,2
6,30,16060030,208,602,600208,126,1,3,1,9/14/2016,1,602,2,1956,60,2,2,11,3,1,2,4,4,4,4,4,3,1,1,2,2,1,1,2,,1,0,0,0,1,4,2,1,1,2,3,7,4,1,1,2,1,4,7,3,3,7,1,2,1,1,1,1,7,8,4,1,1,6,3,3,2,2,2,4,1,5,10,10,10,10,10,10,10,10,3,10,6,8,,2,,,7,7,,,4,2,3,2,7,1,5,1,2,2,10,10,10,7,3,10,10,,3,1,1,0,0,,,0,0,,1,3,1,1,,603,2,2,1,602,1,1,3,2,3,13,2,,,,,2,2,6,0,5,1,1,6,,1,7,2,2,3,1,1,2,0,2,1,1,1,5,1,2,1,0,1,0,1,1,0,1,1,0,0,1,0,1,4,1,1,4,1,1,1,1,5,14,4,2
6,1450,16061450,701,607,600701,220,1,3,1,8/25/2016,1,604,2,1989,27,1,1,1,2,2,2,2,4,4,2,,1,6,5,1,1,1,2,1,1,1,0,,0,3,4,4,6,5,7,7,7,5,4,4,3,7,7,7,5,5,2,1,2,1,2,2,1,8,6,2,5,6,7,3,3,2,2,2,4,3,5,10,8,10,10,10,10,10,7,8,9,1,4,1,2,4,5,6,5,6,6,6,6,5,1,6,4,4,3,3,2,10,8,8,6,5,10,10,3,3,3,1,0,0,,0,,0,,0,4,1,1,,603,2,1,1,601,1,1,2,3,3,2,1,2,2,1,1,2,2,11,3,3,1,1,1,4,6,12,2,1,2,1,1,8,3,0,,,2,1,1,2,1,1,1,1,1,1,0,1,1,1,0,1,1,6,3,3,3,4,3,4,3,1,3,6,4,1
6,1333,16061333,407,604,600407,173,1,3,1,9/7/2016,1,602,3,1956,60,2,1,70,2,2,1,4,4,2,4,4,2,6,4,2,2,2,2,2,,0,0,0,0,3,4,5,7,3,7,7,7,3,4,1,1,1,5,3,7,1,1,,2,1,2,2,2,6,3,7,1,1,4,4,5,3,2,1,4,2,3,10,10,3,10,10,10,10,7,4,5,1,1,2,2,4,1,7,7,1,6,7,3,5,1,7,1,1,1,3,2,10,10,10,10,6,10,1,2,2,2,1,0,0,,,,0,,0,4,1,1,,603,2,2,2,,,4,,96,5,13,1,,2,3,2,2,2,6,2,5,1,1,5,,,14,2,2,2,2,4,2,0,3,2,1,1,1,1,2,1,1,1,0,1,0,0,1,1,0,0,1,1,2,2,1,1,4,1,1,1,2,7,17,4,2
6,334,16060334,103,601,600103,241,1,2,1,8/24/2016,1,601,1,1997,19,2,1,58,3,3,2,4,4,4,4,4,3,1,1,2,2,2,2,2,,1,0,1,0,3,2,6,7,3,5,6,7,2,3,2,1,6,5,6,4,4,1,1,2,1,2,2,2,8,9,4,1,2,3,4,3,3,2,3,4,2,1,,,,,,,,9,4,8,5,1,2,1,3,4,5,4,1,5,4,5,3,1,3,3,2,2,4,1,5,6,9,2,1,4,7,1,1,2,1,0,0,0,,,,,0,5,1,2,6,,,,2,,,3,4,0,2,2,2,2,2,2,3,2,2,9,2,5,1,1,4,,,1,2,2,2,2,1,2,0,0,,,5,1,1,2,1,0,1,0,1,1,0,1,1,1,1,1,1,5,4,2,3,4,3,2,1,2,2,10,4,2
6,799,16060799,702,607,600702,247,1,3,1,9/9/2016,1,604,1,1971,45,2,1,3,3,3,2,1,4,4,4,4,3,2,8,2,2,2,2,2,,1,0,1,0,3,1,7,7,7,7,7,7,5,7,6,7,7,6,7,5,5,7,3,2,1,2,2,1,10,10,10,5,10,10,3,4,2,2,1,5,1,5,10,10,10,10,8,10,10,10,8,7,7,6,2,2,3,5,7,6,7,5,7,7,6,2,5,4,7,1,1,1,6,6,3,4,5,7,7,2,3,3,1,0,0,0,,,0,,0,2,1,1,,,2,1,2,,,2,4,,3,12,1,,,,,2,2,6,0,2,1,5,5,,,1,2,2,2,3,2,2,0,2,2,0,5,1,1,2,1,0,1,0,1,1,0,1,1,0,1,1,0,6,3,1,1,1,1,1,1,2,4,7,4,2
6,493,16060493,10101,601,600101,3,1,1,1,8/31/2016,1,601,1,1939,77,1,1,1,3,3,2,1,4,4,4,,3,7,7,1,1,1,2,2,,1,0,1,0,1,1,7,7,5,7,7,7,5,5,6,6,6,6,6,6,6,6,5,1,3,1,2,2,5,6,7,4,5,5,3,3,2,2,2,6,2,5,10,10,8,8,8,9,9,8,7,8,6,8,4,,4,7,7,6,6,5,7,6,6,2,7,2,7,3,3,1,7,7,6,6,7,5,6,1,2,3,1,0,0,0,,,0,,0,4,1,1,,602,1,1,1,602,1,4,3,2,3,4,2,,,,3,2,2,9,0,2,1,1,6,,7,7,2,2,3,2,6,2,0,2,1,1,2,5,1,2,1,0,1,1,1,1,0,1,1,0,0,1,1,7,3,2,2,2,1,1,1,1,4,13,4,1
6,643,16060643,108,601,600108,56,1,3,1,9/17/2016,1,601,2,1980,36,1,2,1,2,3,2,1,3,3,4,,3,6,7,2,1,1,2,2,,1,1,1,0,2,3,6,5,4,5,4,6,6,4,3,5,5,7,5,6,5,7,5,2,1,2,2,1,6,8,1,7,2,1,3,2,3,2,3,3,2,4,8,9,4,7,3,7,8,7,6,9,9,8,1,2,4,5,6,5,6,4,7,5,6,2,6,3,6,2,4,1,7,8,9,6,8,3,1,1,1,1,1,0,0,,0,,0,0,0,2,1,2,77,,,,1,601,2,3,3,96,3,10,1,,2,3,2,2,1,6,,1,1,2,1,2,7,7,2,2,4,2,2,4,0,1,0,1,1,2,1,1,1,0,1,0,1,0,0,1,1,0,1,1,0,3,3,4,4,4,2,2,3,2,6,12,4,1
6,291,16060291,305,603,600305,145,1,3,1,8/27/2016,1,602,2,1993,23,2,1,1,3,1,1,4,4,4,2,2,1,1,2,1,2,2,2,1,1,0,0,0,0,1,2,4,6,3,6,6,7,5,4,5,4,6,3,2,5,5,3,1,2,3,2,1,2,8,4,6,3,2,1,3,4,3,3,3,2,1,1,,,,,,,,7,5,6,1,1,1,2,4,3,7,6,3,7,1,1,7,2,5,2,4,1,2,1,10,10,10,10,9,10,10,1,1,2,1,0,0,0,0,,,,0,2,1,1,,605,1,,1,605,1,1,3,7,2,2,2,2,3,3,2,2,2,16,8,5,4,4,1,1,8,16,2,2,2,1,1,4,0,0,,,5,1,1,2,1,1,1,1,1,1,0,1,1,1,1,1,1,6,1,2,4,4,1,1,1,2,6,8,4,2
6,1482,16061482,407,604,600407,172,1,3,1,9/16/2016,1,602,3,1944,72,1,1,3,3,2,2,4,4,4,3,,3,9,5,2,2,2,2,2,,0,0,1,1,3,1,7,7,7,7,7,7,7,7,5,5,7,7,7,7,7,7,7,2,1,2,1,1,5,7,8,5,5,8,3,1,1,1,1,2,2,4,9,9,9,9,8,10,10,10,10,9,8,9,2,1,4,7,7,6,6,6,6,6,6,1,4,1,6,1,2,1,7,7,7,8,8,6,4,1,1,1,2,0,0,0,,,0,,0,3,1,1,,603,2,2,1,601,1,1,3,3,1,4,2,3,1,1,1,2,2,6,,2,1,1,6,,10,10,2,2,2,2,1,3,1,0,,,2,5,1,2,1,1,1,0,1,0,0,1,1,0,0,1,0,3,2,1,1,3,1,1,1,2,7,17,4,1
6,922,16060922,505,605,600505,185,1,4,1,8/22/2016,1,604,2,1988,28,2,1,3,3,3,2,4,2,4,4,4,1,6,6,2,2,2,1,2,,1,1,1,0,2,3,5,6,5,6,7,7,6,5,4,5,4,5,7,6,5,7,7,2,1,2,2,2,10,10,8,7,6,8,3,3,4,2,2,5,4,5,8,8,2,6,1,6,8,8,6,9,8,7,1,1,4,5,6,4,3,6,7,6,6,1,7,4,5,1,1,1,8,9,8,7,9,9,10,1,1,1,1,0,0,1,,0,0,0,1,3,1,2,5,,,,2,,,3,4,0,3,1,2,,,,,2,2,12,7,2,1,1,5,,,1,2,2,4,3,4,5,3,3,2,1,7,1,1,2,1,0,1,0,1,0,0,1,1,0,1,0,,4,2,3,2,3,2,1,1,1,1,16,4,2
6,277,16060277,115,601,600115,88,1,3,1,9/19/2016,1,601,2,1977,39,2,3,27,2,3,2,4,3,3,4,4,2,6,6,2,2,2,2,1,2,0,0,1,0,1,2,5,6,6,7,6,7,5,5,5,5,6,6,6,7,5,6,6,,1,2,2,2,7,7,8,1,1,2,2,3,2,2,2,2,2,1,,,,,,,,9,9,7,1,6,1,2,4,4,6,7,4,6,7,6,6,1,6,4,4,1,2,1,9,10,10,8,8,10,6,2,2,2,2,0,0,,,,,,0,2,1,1,,603,2,2,2,,,1,3,,,1,1,2,2,1,2,2,2,18,4,5,2,1,3,,,,2,2,2,3,1,5,1,0,,,1,2,2,2,1,1,1,0,1,1,0,1,1,1,1,1,1,3,3,1,1,1,1,1,1,2,5,23,4,2
6,1152,16061152,410,604,600410,182,1,4,1,9/3/2016,1,604,2,1986,30,2,2,55,3,3,2,1,3,4,4,4,1,1,6,2,2,2,2,2,,0,0,1,0,4,1,3,5,4,3,5,7,5,6,5,4,5,4,5,5,4,5,2,2,3,3,2,1,5,5,4,5,6,10,3,3,3,2,3,4,2,3,6,10,4,10,6,6,5,6,5,5,1,1,2,2,3,4,5,6,3,4,7,2,,2,1,3,7,1,3,1,10,1,10,1,1,1,1,1,2,1,1,0,0,,,,0,0,0,5,1,2,8,,,,2,,,2,4,0,3,,1,,,,,2,1,6,2,2,1,5,5,,,,2,2,2,2,3,5,3,3,1,2,2,1,5,2,1,0,1,0,1,1,1,1,1,0,1,1,1,4,3,1,4,1,1,1,1,1,3,3,4,2
6,782,16060782,505,605,600505,186,1,4,1,8/24/2016,1,604,2,1937,79,1,1,3,3,3,1,1,4,2,4,,2,10,2,2,2,1,2,1,1,0,0,,0,2,4,2,7,4,7,5,7,3,3,,1,6,,3,6,3,4,4,,1,3,2,2,4,9,6,2,6,2,5,5,2,2,2,3,2,5,8,8,7,7,7,8,9,8,9,3,1,7,1,2,4,3,6,7,5,,7,5,,2,3,4,2,1,1,2,7,8,9,4,4,2,1,2,2,3,1,0,0,0,,0,0,,0,3,1,1,,602,2,2,1,602,2,1,3,2,1,4,2,3,1,1,1,2,2,6,1,2,1,1,7,,,1,2,2,3,2,6,1,0,2,1,1,,5,2,2,1,0,1,0,1,0,0,1,1,0,0,1,0,6,2,3,3,2,2,1,1,1,1,16,4,1
6,121,16060121,102,601,600102,17,1,1,1,9/2/2016,1,601,2,1969,47,1,3,5,3,3,2,4,4,4,4,,2,5,5,2,2,2,1,1,6,1,0,1,0,4,4,4,3,1,1,3,7,2,2,2,2,2,2,3,2,2,2,7,2,1,3,2,2,10,10,10,1,1,10,5,5,4,4,4,5,3,1,,,,,,,,10,10,10,10,10,4,1,4,2,3,4,2,2,7,7,7,1,7,1,6,1,4,1,3,1,1,1,1,10,10,1,1,3,1,1,1,1,0,,,,1,5,1,2,8,,,,2,,,4,4,0,5,1,2,,4,4,4,2,2,8,2,5,4,4,1,1,9,14,2,2,4,3,2,5,2,3,1,2,4,3,4,1,1,0,1,0,1,1,0,1,1,0,0,1,0,7,4,1,1,1,1,1,1,2,5,23,4,1
6,91,16060091,210,602,600210,130,1,3,1,8/30/2016,1,604,1,1937,79,2,1,11,2,2,2,1,4,4,4,4,1,8,5,2,2,2,2,2,,1,0,1,0,3,2,3,6,6,7,7,7,5,3,4,7,3,3,5,7,5,4,2,1,1,2,1,1,7,6,6,4,5,6,2,3,2,2,2,5,2,1,,,,,,,,6,1,7,2,4,1,2,4,2,6,7,6,3,2,3,5,1,6,3,4,1,2,2,3,9,8,7,8,4,4,1,1,1,1,0,0,,,,,,0,4,1,1,,603,1,1,1,601,1,4,3,4,3,4,2,,2,2,4,2,2,3,1,1,1,1,5,,,9,2,2,2,2,6,1,0,2,2,0,1,1,2,2,1,1,1,1,1,1,0,1,1,1,1,1,1,3,3,1,1,4,1,1,1,1,4,2,4,2
6,811,16060811,505,605,600505,185,1,4,1,8/23/2016,1,604,2,1980,36,1,1,70,3,3,2,1,2,4,4,,2,3,6,2,,1,2,2,,1,0,0,0,1,3,5,6,5,6,6,7,6,6,4,5,5,6,6,6,4,5,6,2,1,3,2,2,7,6,7,5,1,5,3,4,3,3,4,3,2,4,6,5,4,4,3,3,5,8,7,8,3,9,1,2,4,6,6,6,3,5,7,6,6,2,5,2,4,1,3,1,9,9,7,7,7,8,4,1,1,1,1,0,0,,0,,0,0,1,5,1,1,,603,2,2,2,,,3,1,2,2,4,2,,2,2,2,2,2,14,8,2,1,1,1,4,11,16,2,1,2,3,3,4,2,5,2,3,5,1,1,2,1,0,1,2,1,1,1,1,1,1,1,1,1,6,3,2,2,4,3,2,2,1,5,15,4,1
6,910,16060910,305,603,600305,147,1,3,1,8/26/2016,1,602,2,1988,28,2,3,12,3,2,2,1,2,4,4,4,3,,6,2,1,1,2,1,1,1,0,1,0,3,4,5,6,5,6,7,7,5,6,6,5,6,6,6,5,5,6,3,2,1,2,2,1,6,8,6,6,6,6,3,3,2,2,2,2,2,5,10,10,5,10,7,6,10,8,7,8,1,1,2,2,3,5,5,6,6,5,7,6,5,2,6,3,4,1,3,1,7,6,6,5,5,8,8,1,1,1,1,0,0,,,,,0,0,4,1,1,,,2,,2,,,4,3,0,3,4,2,,2,2,,1,2,6,3,2,1,5,5,,,5,2,2,3,2,3,5,2,1,0,1,1,2,1,1,0,0,1,0,1,1,0,1,1,0,0,1,1,3,3,1,1,4,1,1,1,2,6,8,4,2
6,1217,16061217,109,601,600109,57,1,3,1,9/12/2016,1,602,2,1975,41,2,2,57,2,1,2,4,3,4,4,4,3,5,7,2,,1,2,2,,0,0,1,1,2,4,4,4,2,3,2,6,4,2,2,2,3,2,5,4,2,7,7,2,1,3,2,2,8,9,7,7,7,10,4,5,2,1,1,2,1,5,10,10,10,7,10,10,10,6,3,7,2,6,1,2,4,4,7,5,1,3,7,4,6,1,7,4,4,1,2,1,7,6,4,4,3,8,9,1,1,2,1,0,0,,,0,0,0,0,4,1,1,,,2,2,2,,,2,3,2,3,13,1,,2,3,2,2,2,15,8,3,2,1,5,,,13,2,2,2,1,3,4,0,3,2,1,1,1,1,3,1,1,1,0,1,1,0,1,1,1,1,1,0,2,3,1,1,1,1,1,1,2,5,23,4,2
6,434,16060434,108,601,600108,54,1,3,1,8/29/2016,1,601,2,1976,40,2,3,11,2,2,2,1,4,4,4,1,4,5,7,2,1,1,2,2,,0,0,1,0,3,3,4,7,4,7,7,7,7,4,4,7,7,7,7,5,4,7,7,2,1,3,2,2,7,10,9,1,1,9,3,3,2,3,2,5,2,5,8,8,8,6,5,5,6,10,8,10,6,5,2,2,4,4,1,4,5,4,7,6,6,2,7,4,7,3,3,,10,6,6,7,10,5,4,2,2,1,3,0,0,0,,,,,1,3,1,2,8,,,,2,,,3,1,0,3,2,2,1,1,1,1,2,2,13,1,1,1,5,5,,,2,2,1,4,3,4,3,0,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,1,3,3,3,2,1,1,1,9,5,4,2
6,829,16060829,10102,601,600101,16,1,1,1,8/27/2016,1,601,1,1996,20,1,2,27,1,2,1,4,4,1,1,,3,4,4,1,2,2,1,1,3,0,0,1,1,4,3,2,7,2,5,7,7,3,5,4,5,1,7,5,7,3,1,7,1,2,2,2,1,9,8,3,1,1,10,3,2,4,2,3,2,2,2,10,7,1,10,10,10,10,9,1,3,10,1,1,2,4,1,7,7,1,7,7,1,7,1,7,4,1,1,2,1,10,10,10,10,10,10,10,2,3,1,1,0,0,,0,0,0,,0,4,1,2,6,,,,1,603,2,1,2,7,4,2,1,3,2,1,1,1,1,11,4,5,4,11,1,2,11,15,2,1,3,3,1,8,1,0,,,2,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,3,2,1,2,2,1,1,1,2,2,1,4,1
6,956,16060956,10101,601,600101,3,1,1,1,8/29/2016,1,601,1,1957,59,2,1,3,2,2,2,4,4,4,4,4,2,4,4,2,2,2,2,2,,1,0,0,0,2,2,6,6,6,7,7,7,5,6,5,6,6,7,7,7,5,4,4,,2,2,2,3,5,3,3,2,1,1,3,4,4,3,2,3,2,3,10,10,8,8,9,10,10,8,8,9,1,1,1,2,4,1,6,7,3,5,2,3,5,1,5,3,1,1,2,1,10,10,10,10,10,10,,2,2,2,2,0,0,0,0,,0,,0,2,1,1,,,2,,2,,,2,,,2,13,1,,,2,2,2,2,18,2,2,1,1,1,1,16,16,2,2,1,1,2,4,0,1,1,0,1,2,1,2,1,1,1,2,1,1,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,4,24,4,2
